Ticker,ISIN,ETF Name,Category,Type,Domicile,Date Oldest,Date Newest,Years Covered,Data per Year,Avg Volume (M EUR)
US1.MI,LU1407887089,Amundi US Treasury Bond 1-3Y UCITS ETF Acc,Bond USD Government Short Term,Bond ETF,Luxembourg,2016-09-16,2023-11-10,7.148528405201916,197.52317119877443,34.01787798031254
US13.MI,LU1407887162,Amundi US Treasury Bond 1-3Y UCITS ETF Dist,Bond USD Government Short Term,Bond ETF,Luxembourg,2011-01-13,2023-11-10,12.824093086926762,242.98014517506405,17.094830144056306
US37.MI,LU1407888996,Amundi US Treasury Bond 3-7Y UCITS ETF Dist,Bond USD Government,Bond ETF,Luxembourg,2011-01-17,2023-11-10,12.813141683778234,228.12516025641025,6.172100652750737
HFRN.MI,LU1681041031,Amundi USD Fltng Rate Corp Bd ESG UCITS ETF EUR HA,Bond EUR Corporates Short Term,Bond ETF,Luxembourg,2016-06-07,2023-11-10,7.425051334702259,254.81305309734515,51.54392312029937
USFRN.MI,LU1681040900,Amundi USD Fltng Rate Corp Bd ESG UCITS ETF USD A,Bond EUR Corporates Short Term,Bond ETF,Luxembourg,2015-09-09,2023-11-10,8.16974674880219,247.00888069705096,41.69345141941095
C10.MI,FR0010754143,AmundiETF Govt BdEuro Brd IG 10-15 U ETF DR C,Bond EMU Government LT,Bond ETF,France,2011-01-27,2023-11-10,12.785763175906913,239.2504817987152,65.59722299750518
CJ1.MI,LU1602144732,AmundiMSCIJpnESGClmtNtZroAmbtnCTBUCITSETF DR EUR C,Equity Japan,Equity ETF,Luxembourg,2018-02-14,2023-11-06,5.724845995893224,209.78730272596843,17.875583150857903
ESGO.MI,IE00BNTVVR89,AuAg ESG Gold Mining UCITS ETF Acc,Equity Sector Gold&Prec Metals,Commodity ETF,Ireland,2021-07-21,2023-11-07,2.297056810403833,121.89511323003576,0.19523405720030002
ABIU.MI,IE000SBHVL31,AXA IM ACT Biodiversity Equity UCITS USD Acc ETF,Equity Global,Equity ETF,Ireland,2023-02-09,2023-11-07,0.7419575633127995,28.30350553505535,0.2519928702018095
ABIEE.MI,IE0003IT72N9,AXA IM ACT Biodivrsty Equity UCITS ETF EUR Hdg Acc,Equity Global,Equity ETF,Ireland,2023-02-21,2023-10-06,0.621492128678987,35.39867841409692,0.43613575208909083
ACLEE.MI,IE000E66LX20,AXA IM ACT Climate Equity UCITS ETF EUR Hdg Acc,Equity Global,Equity ETF,Ireland,2023-06-08,2023-09-08,0.2518822724161533,47.64130434782609,0.46153713719966666
ACLU.MI,IE000Z8BHG02,AXA IM ACT Climate Equity UCITS USD Acc ETF,Equity Global,Equity ETF,Ireland,2023-02-09,2023-11-09,0.7474332648870636,30.771978021978022,0.45803186143739133
AIPE.MI,IE000JBB8CR7,AXA IM Euro Credit PAB UCITS Accumulation EUR ETF,,Bond ETF,,2023-09-06,2023-11-08,0.17248459958932238,139.14285714285714,0.14547651731133335
ANAUE.MI,IE000QDFFK00,AXA IM Nasdaq 100 UCITS ETF USD Acc,Equity Global,Equity ETF,Ireland,2023-02-22,2023-11-10,0.7145790554414785,193.1206896551724,0.2973709053510724
BBTR.MI,IE00BJK9HH50,BetaBuilders US Treasury Bond UCITS ETF - USD Acc,Bond USD Government,Bond ETF,Ireland,2019-05-20,2023-11-10,4.476386036960986,57.188990825688066,9.230776775646094
SRIC3.MI,LU2008760592,BNP Paribas Easy € Corp Bond SRI PAB 1-3Y ETF D,Bond EUR Corporates,Bond ETF,Luxembourg,2020-01-06,2023-11-10,3.8439425051334704,181.5844017094017,2.930728121413727
SRIC5.MI,LU2008761053,BNP Paribas Easy € Corp Bond SRI PAB 3-5Y ETF D,Bond EUR Corporates,Bond ETF,Luxembourg,2020-01-06,2023-11-10,3.8439425051334704,187.82799145299145,0.6652001170361671
SRIC.MI,LU1859444769,BNP Paribas Easy € Corp Bond SRI PAB UCITS ETF C,Bond EUR Corporates,Bond ETF,Luxembourg,2019-04-03,2023-11-10,4.605065023956194,209.7690249702735,1.4492901625199315
EGRO.MI,LU2244387887,BNP PARIBAS EASY ESG Growth Europe UCITS ETF Cap,Equity Europe,Equity ETF,Luxembourg,2021-09-07,2023-09-27,2.0533880903490758,30.194000000000003,0.07659217055438708
EVOE.MI,LU1377381717,BNP Paribas Easy ESG Low Vol Europe UCITS ETF C,Equity Europe,Equity ETF,Luxembourg,2017-09-07,2023-11-10,6.1738535249828885,118.07860310421286,12.099836013607957
EVOU.MI,LU1377381980,BNP Paribas Easy ESG Low Vol US UCITS ETF C,Equity US,Equity ETF,Luxembourg,2017-10-20,2023-11-10,6.056125941136208,107.98982820976492,17.38429602814303
EMOM.MI,LU1377382012,BNP Paribas Easy ESG Momentum Europe UCITS ETF C,Equity Europe,Equity ETF,Luxembourg,2017-07-04,2023-10-04,6.250513347022587,23.3580814717477,5.133831928512329
EQUA.MI,LU1377382103,BNP Paribas Easy ESG Quality Europe UCITS ETF C,Equity Europe,Equity ETF,Luxembourg,2017-06-28,2023-11-09,6.365503080082136,37.70322580645161,6.765884012725417
EVAE.MI,LU1377382285,BNP Paribas Easy ESG Value Europe UCITS ETF C,Equity Europe,Equity ETF,Luxembourg,2017-07-07,2023-11-07,6.335386721423682,187.83383751080382,4.629110520882184
SPEEU.MI,IE0004J37T45,BNP PARIBAS EASY S&P 500 ESG UCITS ETF EUR CAP,,Equity ETF,,2023-07-28,2023-11-02,0.2655715263518138,45.185567010309285,0.14285257162666667
ESEE.MI,FR0011550185,BNP Paribas Easy S&P 500 UCITS ETF EUR C,Equity US,Equity ETF,France,2019-04-01,2023-11-10,4.610540725530458,244.22298099762472,3.7979463432602767
ESEH.MI,FR0013041530,BNP Paribas Easy S&P 500 UCITS ETF EUR H,Equity US,Equity ETF,France,2019-04-01,2023-11-10,4.610540725530458,184.1432600950119,1.6029478111916007
HYSRI.MI,LU2244386053,BNPP Easy € HY SRI Fossil Free UCITS ETF Cap,Bond EUR High Yield,Bond ETF,,2021-04-09,2023-11-10,2.5872689938398357,237.31587301587302,0.3658068648837837
HSRID.MI,LU2244386137,BNPP Easy € HY SRI Fossil Free UCITS ETF Dis,Bond EUR High Yield,Bond ETF,,2021-04-12,2023-11-09,2.5763175906913074,79.95908607863974,0.19111266322513595
BSRIC.MI,LU2533812991,BNPP Easy Agg Bd SRI Fossil Free UCITS ETF C,,Bond ETF,,2023-05-03,2023-07-07,0.17796030116358658,11.23846153846154,0.2902380183785
BSRID.MI,LU2533812728,BNPP Easy Agg Bd SRI Fossil Free UCITS ETF D,,Bond ETF,,2023-05-02,2023-07-07,0.1806981519507187,16.602272727272727,0.45420540485833333
REUSE.MI,LU1953136527,BNPP Easy ECPI Circular Economy Leaders UCITS ETFC,Equity Sector Financials,Equity ETF,Luxembourg,2019-06-27,2023-11-10,4.372347707049966,243.11881653099562,4.724576822896918
EENG.MI,LU1291109293,BNPP Easy ECPI Gbl ESG Infrastructure UCITS ETF C,Equity Other,Equity ETF,Luxembourg,2017-06-27,2023-11-10,6.3709787816564,182.8604426299957,4.640097942125441
OCEAN.MI,LU2194447293,BNPP Easy ECPI Global ESG Blue Economy UCITS ETF C,Equity Global,Equity ETF,Luxembourg,2020-11-10,2023-11-10,2.9979466119096507,249.50410958904112,1.09909889404989
EGEHE.MI,LU2365458145,BNPP Easy ECPI Global ESG Hydrogen Economy ETF C,Equity Global,Equity ETF,Luxembourg,2022-07-28,2023-11-10,1.2867898699520877,145.32287234042553,0.11360209368913371
EGEMT.MI,LU2365457410,BNPP Easy ECPI Global ESG Med Tech UCITS ETF C,Equity Sector Healthcare,Equity ETF,Luxembourg,2022-06-21,2023-11-06,1.377138945927447,55.913021868787276,0.04457932893672728
GSCE.MI,LU1291109616,BNPP Easy Engy&Metals Enhcd Roll UCITS ETF EUR C,Commodity Blended,Commodity ETF,Luxembourg,2019-12-30,2023-11-09,3.8603696098562628,152.83510638297872,0.49126047484906105
BIODV.MI,LU2446381555,BNPP EASY ESG EurZn Biodvr Lead PAB ETF C,Equity EuroZone,Equity ETF,Luxembourg,2022-10-27,2023-10-31,1.0102669404517455,34.64430894308943,0.08597840489988572
EEA.MI,LU0950381748,BNPP Easy FTSE EPRA/NAREIT Eurozone Capped ETF C,,Equity ETF,Luxembourg,2017-06-29,2023-11-07,6.357289527720739,100.671834625323,0.19596260122332196
ASRD.MI,LU1547515137,BNPP Easy JPM ESG EMBI Gbl Dvsfd Cmpt ETF H EUR C,*Bond Emerging Markets Global HC,Bond ETF,Luxembourg,2021-04-13,2023-11-10,2.5763175906913074,180.10201912858662,0.48352241196411855
GEU3C.MI,LU2533810862,BNPP Easy JPM ESG EMU Gov Bd IG 1-3Y UCITS ETF C,,Bond ETF,,2023-03-28,2023-11-10,0.621492128678987,251.00881057268725,1.2498615729304614
GEU3D.MI,LU2533810789,BNPP Easy JPM ESG EMU Gov Bd IG 1-3Y UCITS ETF D,,Bond ETF,,2023-03-20,2023-10-19,0.5831622176591376,8.573943661971832,0.0743792467976
JBEM.MI,LU1481202692,BNPP Easy JPM ESG EMU Government Bond IG UETF C,Bond EMU Government,Bond ETF,Luxembourg,2019-07-02,2023-11-10,4.358658453114305,204.1912688442211,1.7075721722479649
GEMU.MI,LU2244387457,BNPP Easy JPM ESG EMU Govt Bd IG 3-5Y UCITS ETF C,Bond EUR Medium Term,Bond ETF,Luxembourg,2021-05-20,2023-11-10,2.4750171115674195,173.7361725663717,2.3557430872451213
LCEU.MI,LU1377382368,BNPP Easy Low Carbon 100 Europe PAB UCITS ETF C,Equity Europe,Equity ETF,Luxembourg,2019-04-05,2023-11-10,4.59958932238193,247.63080357142857,25.66880140804021
ELCEZ.MI,LU2194448267,BNPP Easy Low Carbon 100 Eurozone PAB UCITS ETF C,Equity EuroZone,Equity ETF,Luxembourg,2022-06-30,2023-08-10,1.111567419575633,15.29371921182266,0.16348421892511766
LCWLD.MI,LU2194449075,BNPP Easy Low Carbon 300 World PAB UCITS ETF Cap,Equity Global,Equity ETF,Luxembourg,2021-09-08,2023-11-10,2.1711156741957565,35.4656368221942,0.25056147275215584
EISR.MI,LU1659681313,BNPP Easy MSCI EM SRI SSeries PAB 5% Cap ETF EUR D,Equity Emerging Mkts Global,Equity ETF,Luxembourg,2017-12-28,2023-11-10,5.867214236824093,143.16845543630424,8.027136070067316
EEMK.MI,LU1291097779,BNPP Easy MSCI Emerg ESG Filtered Min TE ETF EUR C,Equity Emerging Mkts Global,Equity ETF,Luxembourg,2017-07-11,2023-10-19,6.272416153319644,95.17863378437364,0.3162889588161457
EEMU.MI,LU1291098827,BNPP Easy MSCI EMU ESG Filtered Min TE UCITS ETF C,Equity EuroZone,Equity ETF,Luxembourg,2017-06-22,2023-11-08,6.379192334017796,65.83905579399142,0.4758269439622128
MUSRI.MI,LU1953137681,BNPP Easy MSCI EMU SRI S-Series PAB 5% Cppd ETF C,Equity EuroZone,Equity ETF,Luxembourg,2020-05-19,2023-09-27,3.356605065023956,119.76386623164764,4.683909837291209
EEUE.MI,LU1291099718,BNPP Easy MSCI Europe ESG Filtered Min TE ETF C,Equity Europe,Equity ETF,Luxembourg,2017-06-23,2023-11-10,6.381930184804928,48.88803088803088,0.665346818281785
SRIE.MI,LU1753045415,BNPP Easy MSCI Europe SRI S-Srs PAB 5% Cppd ETF D,Equity Europe,Equity ETF,Luxembourg,2019-04-24,2023-11-10,4.547570157426421,137.21613485851896,1.16929024974237
EJAH.MI,LU1481203070,BNPP Easy MSCI Jpn ESG Filtered Min TE ETF H EUR C,Equity Japan,Equity ETF,Luxembourg,2017-06-30,2023-11-08,6.357289527720739,125.36789405684755,0.5412823200373452
SRIJ.MI,LU1753045928,BNPP Easy MSCI Jpn SRI S-Srs PAB 5% Cppd ETF D,Equity Japan,Equity ETF,Luxembourg,2019-07-30,2023-11-10,4.2819986310746065,99.48625319693095,2.4974332102141648
ENAM.MI,LU1291104575,BNPP Easy MSCI Nth Amer ESG Fltrd Min TE ETF C,Equity US,Equity ETF,Luxembourg,2017-07-07,2023-11-06,6.33264887063655,95.378728923476,0.500653895725477
EPEJ.MI,LU1291106356,BNPP Easy MSCI Pac ex Jpn ESG Fltrd Min TE ETF C,Equity Asia Pacific ex Japan,Equity ETF,Luxembourg,2017-10-18,2023-11-10,6.061601642710472,114.16124661246613,0.6915991179937289
EKUS.MI,LU1659681669,BNPP Easy MSCI USA SRI S-Srs PAB 5% Cp ETF EUR D,Equity US,Equity ETF,Luxembourg,2018-05-11,2023-11-10,5.500342231348392,140.53670980587356,2.3451932267935094
EMWE.MI,LU1615092217,BNPP Easy MSCI World SRI S-Srs PAB 5% Cp ETF EUR C,Equity Global,Equity ETF,Luxembourg,2020-02-11,2023-11-10,3.7453798767967146,183.15899122807016,3.030344248405864
EGDGR.MI,LU2365458905,BNPPE FTSE EPRA Nareit Gbl Dvlp Green CTB ETF C,Equity Sector Real Est Global,Equity ETF,Luxembourg,2022-09-09,2023-10-30,1.1389459274469542,22.828125,0.28445728171457696
GREAL.MI,LU2008763935,BNPPE FTSE EPRA NareitDvlpdEurp exUK GreenCTB ETFC,Equity Sector Real Est Europe,Real Estate ETF,Luxembourg,2020-01-02,2023-11-09,3.8521560574948666,91.63699360341151,0.22347086610907932
EJEGSS.MI,LU2365458814,BNPPE JPM ESG Green Social & Sust IG EUR Bd ETF C,Bond Global EUR,Bond ETF,Luxembourg,2022-06-28,2023-11-09,1.3661875427789185,39.52605210420842,0.5370926700211297
CHINE.MI,LU2314312849,BNPPE MSCI China Sel SRI S-Srs 10% C UCITS ETFEURC,Equity China,Equity ETF,Luxembourg,2021-09-07,2023-10-23,2.1245722108145104,137.43943298969074,0.6011683712454329
EESM.MI,LU1291101555,BNPPE MSCI Europ Sm Cp SRI SSrs PAB 5% Cppd ETF C,Equity Europe Sm&Mid Cap,Equity ETF,Luxembourg,2020-01-31,2023-11-08,3.7700205338809036,40.31808278867102,6.317405930707237
5BTS.MI,IE00BYNXNS22,Boost Btp 10Y 5X Short Daily ETP ETN,,Exchange-Traded Note,,2015-07-16,2023-09-28,8.202600958247775,254.4314919893191,8.257098726588591
5BUS.MI,IE00BYNXPH56,Boost Bund 10Y 5X Short Daily ETP ETN,,Exchange-Traded Note,,2015-07-21,2023-09-28,8.188911704312115,233.48645937813438,3.5726119876270013
5TYS.MI,IE00BYNXPJ70,Boost Us Treasuries 10Y 5X Sht Daily ETP ETN,,Exchange-Traded Note,,2015-07-16,2023-09-28,8.202600958247775,178.4799732977303,3.422425991004384
GREIT.MI,IE00BMDX0K95,CSIF (IE) FTSE EPRA Nareit Dvlp Green BlueUETFAUSD,Equity Global,Equity ETF,Ireland,2020-07-01,2023-11-07,3.351129363449692,148.00980392156862,3.254650598843951
CMXUS.MI,IE00BJBYDR19,CSIF (IE) MSCI USA Blue UCITS ETF B USD,Equity US,Equity ETF,Ireland,2020-03-16,2023-10-30,3.62217659137577,65.7063492063492,11.57879564167479
USESG.MI,IE00BJBYDP94,CSIF (IE) MSCI USA ESG Leaders BlueUCITS ETF B USD,Equity US,Equity ETF,Ireland,2020-03-17,2023-11-08,3.6440793976728267,73.26953418482344,12.135599785255431
USSMC.MI,IE00BMDX0L03,CSIF (IE) MSCI USA SmCp ESG Lds BlueUCITSETF B USD,Equity US,Equity ETF,Ireland,2020-06-29,2023-11-10,3.3648186173853527,166.13079739625712,8.37801435526261
CSYU.MI,IE000YKE1AQ5,CSIF (IE) MSCI USA Tech 125 ESGUnvrslBl UETF B USD,Equity Sector Information Tech,Equity ETF,Ireland,2022-03-02,2023-10-26,1.6509240246406571,112.66417910447761,0.7784016852093065
WDMVO.MI,IE00BMDX0M10,CSIF (IE) MSCI Wld ESG Lds Min Vol BlUCITSETF BUSD,Equity Global,Equity ETF,Ireland,2020-07-31,2023-11-01,3.252566735112936,80.55176767676768,5.871904122672519
WDESG.MI,IE00BJBYDQ02,CSIF (IE) MSCI World ESGLeadersBlueUCITSETF B USD,Equity Global,Equity ETF,Ireland,2020-03-17,2023-11-10,3.649555099247091,180.02194298574645,6.050947406992846
WDESGE.MI,IE00BKKFT300,CSIF (IE) MSCI World ESGLeadersBlueUCITSETF BH EUR,Equity Global,Equity ETF,Ireland,2020-03-20,2023-11-02,3.619438740588638,158.31183812405445,58.0246978460206
DIGIT.MI,IE00BL643144,Digital Infrastructure and Connectivity UETF Acc,Equity Sector Information Tech,Equity ETF,Ireland,2020-10-21,2023-11-09,3.049965776865161,229.51077199281866,0.4479628500351557
ELECT.MI,IE000HMSHYJ6,Electric Vehicle Charging Infrstr Eq UCITS ETF Acc,Equity Theme - Alternative Energy,Equity ETF,Ireland,2022-04-28,2023-11-06,1.5249828884325805,185.5758527827648,0.09126780483590041
EMQQ.MI,IE00BFYN8Y92,EMQQ Em Mkts Internet and Ecommerce UCITS ETF Acc,Equity Sector Information Tech,Equity ETF,Ireland,2018-10-09,2023-11-10,5.086926762491444,241.40312163616792,6.357194668643279
METR.MI,IE000KDY10O3,ETC Group Global Metaverse UCITS ETF Acc,Equity Sector Information Tech,Equity ETF,Ireland,2022-04-08,2023-11-10,1.5906913073237507,249.57702237521517,0.1347839179786423
KOIN.MI,IE00BMQ8YK98,ETC Grp Digital Assets and Blockchain Eq U ETF Acc,Equity Sector Information Tech,Equity ETF,Ireland,2021-12-06,2023-11-09,1.9247091033538672,155.3481507823613,0.022995723561992174
3CFL.MI,JE00BYQY3Z98,ETFS 3X Daily Long Coffee ETC,,Exchange-Traded Commodity,,2015-11-02,2023-09-28,7.904175222450377,254.54901281607204,6.186402192101581
3SUL.MI,JE00BYQY7H96,ETFS 3X Daily Long Sugar ETC,,Exchange-Traded Commodity,,2015-11-02,2023-09-28,7.904175222450377,254.0429511603741,3.327162525943553
3WHL.MI,JE00BYQY8102,ETFS 3X Daily Long Wheat ETC,,Exchange-Traded Commodity,,2015-11-02,2023-09-28,7.904175222450377,254.42249740214754,3.005630029714797
ECH3.MI,JE00B3XPTF07,ETFS 3x Long CHF Short EUR,Unclassified,Exchange-Traded Note,Jersey,2011-02-14,2023-11-07,12.728268309377139,195.39185846418584,2.359449902105925
EGB3.MI,JE00B3R2DZ58,ETFS 3x Long GBP Short EUR,Unclassified,Exchange-Traded Note,Jersey,2011-02-14,2023-10-27,12.698151950718685,211.9993531694696,1.9543531737364956
EJP3.MI,JE00B3WDZY68,ETFS 3x Long JPY Short EUR,Unclassified,Exchange-Traded Note,Jersey,2011-02-14,2023-09-28,12.618754277891854,231.63934692991972,1.6833682118506301
EUS3.MI,JE00B3QQ4551,ETFS 3x Long USD Short EUR,Unclassified,Exchange-Traded Note,Jersey,2011-02-11,2023-09-28,12.626967830253252,252.47549869904597,73.90370288589179
CHE3.MI,JE00B3S71Q64,ETFS 3x Short CHF Long EUR,Unclassified,Exchange-Traded Note,Jersey,2011-02-11,2023-11-03,12.725530458590006,180.89619191049914,2.2937469044018726
GBE3.MI,JE00B3RQ6R05,ETFS 3x Short GBP Long EUR,Unclassified,Exchange-Traded Note,Jersey,2011-03-01,2023-09-22,12.56125941136208,202.60707279860506,1.377651534563675
JPE3.MI,JE00B44CBN95,ETFS 3x Short JPY Long EUR,Unclassified,Exchange-Traded Note,Jersey,2011-02-11,2023-09-18,12.59958932238193,181.1170143415906,5.485928508428566
USE3.MI,JE00B3T3K772,ETFS 3x Short USD Long EUR,,Exchange-Traded Note,,2011-02-11,2023-09-28,12.626967830253252,254.138605810928,12.109008883058522
EGB5.MI,JE00BMM1X163,ETFS 5x Long GBP Short EUR,,Exchange-Traded Note,,2014-10-03,2023-09-27,8.982888432580424,199.2677537336178,1.3098904327119771
EUS5.MI,JE00BMM1XC77,ETFS 5x Long USD Short EUR,,Exchange-Traded Note,,2014-09-25,2023-09-28,9.007529089664613,253.12158054711247,41.58009334250106
GBE5.MI,JE00BMM1X270,ETFS 5x Short GBP Long EUR,,Exchange-Traded Note,,2015-02-18,2023-09-25,8.59958932238193,186.28796561604582,1.0703524291877575
USE5.MI,JE00BMM1XD84,ETFS 5x Short USD Long EUR,,Exchange-Traded Note,,2014-09-30,2023-09-28,8.993839835728952,254.28515981735163,5.000254261999765
EALU.MI,JE00B6VG2P72,ETFS EUR Daily Hedged Aluminum,Unclassified,Exchange-Traded Commodity,,2012-09-26,2023-09-25,10.99520876112252,185.99010209163345,0.2872493215595983
EBRT.MI,JE00B7305Z55,ETFS EUR Daily Hedged Brent Crude ETC,,Exchange-Traded Commodity,,2012-09-10,2023-09-28,11.047227926078028,230.2840148698885,0.32091639998211047
ECOF.MI,JE00B6TK3K31,ETFS EUR Daily Hedged Coffee,Unclassified,Exchange-Traded Commodity,,2012-09-05,2023-09-27,11.058179329226558,210.88462490715523,0.21535860036740875
ECECOP.MI,JE00B4PDKD43,ETFS EUR Daily Hedged Copper ETC,,Exchange-Traded Commodity,,2012-07-25,2023-09-28,11.175906913073238,230.49583537481627,0.8428900630566699
ECRN.MI,JE00B3ZQRP79,ETFS EUR Daily Hedged Corn,Unclassified,Exchange-Traded Commodity,,2012-08-16,2023-09-25,11.107460643394935,179.42894996302687,0.3276178562958952
ECTN.MI,JE00B70DCH80,ETFS EUR Daily Hedged Cotton,Unclassified,Exchange-Traded Commodity,,2012-09-10,2023-09-27,11.044490075290897,175.5626549330689,0.7079783936244736
EFCM.MI,JE00B460QR00,ETFS EUR Daily Hedged Forward All Commodity,Unclassified,Exchange-Traded Commodity,,2012-08-10,2023-09-26,11.126625598904859,189.9947096456693,0.30213592260717104
EBUL.MI,JE00B4RKQV36,ETFS EUR Daily Hedged Gold ETC,,Exchange-Traded Commodity,,2012-07-11,2023-09-27,11.211498973305956,235.20494505494503,1.0272227675725474
EIMT.MI,JE00B78NPW60,ETFS EUR Daily Hedged Industrial Metals,Unclassified,Exchange-Traded Commodity,,2012-08-10,2023-09-28,11.132101300479125,217.92830791933102,1.0356836853979772
ENGS.MI,JE00B6XF0923,ETFS EUR Daily Hedged Natural Gas ETC,,Exchange-Traded Commodity,,2012-09-05,2023-09-28,11.06091718001369,229.27574257425744,0.24924361711051088
GBSE.MI,JE00B8DFY052,ETFS EUR Daily Hedged Physical Gold ETC,,Exchange-Traded Commodity,,2013-05-20,2023-09-28,10.35728952772074,254.02398889770024,5.421638592505874
ESVR.MI,JE00B5SV2703,ETFS EUR Daily Hedged Silver ETC,,Exchange-Traded Commodity,,2012-09-05,2023-09-28,11.06091718001369,218.96918316831685,0.3384529740731001
ESOY.MI,JE00B6SLJ210,ETFS EUR Daily Hedged Soybeans,Unclassified,Exchange-Traded Commodity,,2012-11-23,2023-09-27,10.841889117043122,165.56155303030303,0.7922545218525047
ESUG.MI,JE00B6X05031,ETFS EUR Daily Hedged Sugar,Unclassified,Exchange-Traded Commodity,,2012-07-18,2023-09-06,11.134839151266256,186.89089009097614,0.22419793048844855
EWAT.MI,JE00B78NNK09,ETFS EUR Daily Hedged Wheat ETC,,Exchange-Traded Commodity,,2012-08-09,2023-09-28,11.134839151266256,215.62951807228916,0.39572532615129646
ECECRD.MI,JE00B44F1611,ETFS EUR Daily Hedged WTI Crude Oil ET,,Exchange-Traded Commodity,,2012-10-04,2023-09-28,10.981519507186858,251.87771129394167,0.8258054548979606
EZNC.MI,JE00B78NNM23,ETFS EUR Daily Hedged Zinc ETC,Unclassified,Exchange-Traded Commodity,,2013-08-23,2023-09-28,10.097193702943189,156.28104663774405,0.5824735382306039
EUAU.MI,JE00B3XGSP64,ETFS Long AUD Short EUR,,Exchange-Traded Note,,2014-01-22,2023-09-14,9.64271047227926,133.7798126064736,2.104982469660468
EUCH.MI,JE00B3MR2Q90,ETFS Long CHF Short EUR,,Exchange-Traded Note,,2014-03-21,2023-09-25,9.514031485284052,187.5125179856115,4.889740787958397
EUGB.MI,JE00B3LXVB68,ETFS Long GBP Short EUR,,Exchange-Traded Note,,2014-03-31,2023-09-27,9.492128678986996,208.8045860974906,6.805423888631486
EUJP.MI,JE00B3MWC642,ETFS Long JPY Short EUR,,Exchange-Traded Note,,2014-03-31,2023-09-28,9.494866529774127,220.75086505190313,6.624499082604897
EUNO.MI,JE00B3MRDD32,ETFS Long NOK Short EUR,,Exchange-Traded Note,,2014-04-02,2023-09-28,9.489390828199863,198.11598384304673,1.348191013710109
EUSE.MI,JE00B3MQG751,ETFS Long SEK Short EUR,,Exchange-Traded Note,,2014-01-20,2023-09-28,9.686516084873375,221.75155455059354,1.9814540167767212
EUUS.MI,JE00B3RNTN80,ETFS Long USD Short EUR,,Exchange-Traded Note,,2014-02-11,2023-09-22,9.609856262833675,228.8275641025641,5.2247400717825965
